#phi	 theta	 comment
5.5606	 0.0000	 backward-outbox
5.5606	 0.0311	 backward-outbox
5.5606	 0.0622	 backward-outbox
5.5606	 0.0933	 backward-outbox
5.5606	 0.1244	 backward-outbox
5.5606	 0.1555	 backward-outbox
5.5606	 0.1866	 backward-outbox
5.5606	 0.2177	 backward-outbox
5.5606	 0.2488	 backward-outbox
5.5606	 0.2799	 backward-outbox
5.5606	 0.3110	 backward-outbox
5.5606	 0.3422	 backward-outbox
5.5606	 0.3733	 backward-outbox
5.5606	 0.4044	 backward-outbox
5.5606	 0.4355	 backward-outbox
5.5606	 0.4666	 backward-outbox
5.5606	 0.4977	 backward-outbox
5.5606	 0.5288	 backward-outbox
5.5606	 0.5599	 backward-outbox
5.5606	 0.5910	 backward-outbox
5.5606	 0.6221	 backward-outbox
5.5606	 0.6532	 backward-outbox
5.5606	 0.6843	 backward-outbox
5.5606	 0.7154	 backward-outbox
5.5606	 0.7465	 backward-outbox
5.5606	 1.8974	 forward-outbox
5.5606	 1.9285	 forward-outbox
5.5606	 1.9596	 forward-outbox
5.5606	 1.9907	 forward-outbox
5.5606	 2.0218	 forward-outbox
5.5606	 2.0529	 forward-outbox
5.5606	 2.0840	 forward-outbox
5.5606	 2.1151	 forward-outbox
5.5606	 2.1462	 forward-outbox
5.5606	 2.1773	 forward-outbox
5.5606	 2.2084	 forward-outbox
5.5606	 2.2396	 forward-outbox
5.5606	 2.2707	 forward-outbox
5.5606	 2.3018	 forward-outbox
5.5606	 2.3329	 forward-outbox
5.5606	 2.3640	 forward-outbox
5.5606	 2.3951	 forward-outbox
5.5606	 2.4262	 forward-outbox
5.5606	 2.4573	 forward-outbox
5.5606	 2.4884	 forward-outbox
5.5606	 2.5195	 forward-outbox
5.5606	 2.5506	 forward-outbox
5.5606	 2.5817	 forward-outbox
5.5606	 2.6128	 forward-outbox
5.5606	 2.6439	 forward-outbox
5.5606	 2.6750	 forward-outbox
5.5606	 2.7061	 forward-outbox
5.5606	 2.7372	 forward-outbox
5.5606	 2.7683	 forward-outbox
5.5606	 2.7994	 forward-outbox
5.5606	 2.8305	 forward-outbox
5.5606	 2.8616	 forward-outbox
5.5606	 2.8928	 forward-outbox
5.5606	 2.9239	 forward-outbox
5.5606	 2.9550	 forward-outbox
5.5606	 2.9861	 forward-outbox
5.5606	 3.0172	 forward-outbox
5.5606	 3.0483	 forward-outbox
5.5606	 3.0794	 forward-outbox
5.5606	 3.1105	 forward-outbox
5.5920	 0.0000	 backward-outbox
5.5920	 0.0311	 backward-outbox
5.5920	 0.0622	 backward-outbox
5.5920	 0.0933	 backward-outbox
5.5920	 0.1244	 backward-outbox
5.5920	 0.1555	 backward-outbox
5.5920	 0.1866	 backward-outbox
5.5920	 0.2177	 backward-outbox
5.5920	 0.2488	 backward-outbox
5.5920	 0.2799	 backward-outbox
5.5920	 0.3110	 backward-outbox
5.5920	 0.3422	 backward-outbox
5.5920	 0.3733	 backward-outbox
5.5920	 0.4044	 backward-outbox
5.5920	 0.4355	 backward-outbox
5.5920	 0.4666	 backward-outbox
5.5920	 0.4977	 backward-outbox
5.5920	 0.5288	 backward-outbox
5.5920	 0.5599	 backward-outbox
5.5920	 0.5910	 backward-outbox
5.5920	 0.6221	 backward-outbox
5.5920	 0.6532	 backward-outbox
5.5920	 0.6843	 backward-outbox
5.5920	 0.7154	 backward-outbox
5.5920	 0.7465	 backward-outbox
5.5920	 1.8974	 forward-outbox
5.5920	 1.9285	 forward-outbox
5.5920	 1.9596	 forward-outbox
5.5920	 1.9907	 forward-outbox
5.5920	 2.0218	 forward-outbox
5.5920	 2.0529	 forward-outbox
5.5920	 2.0840	 forward-outbox
5.5920	 2.1151	 forward-outbox
5.5920	 2.1462	 forward-outbox
5.5920	 2.1773	 forward-outbox
5.5920	 2.2084	 forward-outbox
5.5920	 2.2396	 forward-outbox
5.5920	 2.2707	 forward-outbox
5.5920	 2.3018	 forward-outbox
5.5920	 2.3329	 forward-outbox
5.5920	 2.3640	 forward-outbox
5.5920	 2.3951	 forward-outbox
5.5920	 2.4262	 forward-outbox
5.5920	 2.4573	 forward-outbox
5.5920	 2.4884	 forward-outbox
5.5920	 2.5195	 forward-outbox
5.5920	 2.5506	 forward-outbox
5.5920	 2.5817	 forward-outbox
5.5920	 2.6128	 forward-outbox
5.5920	 2.6439	 forward-outbox
5.5920	 2.6750	 forward-outbox
5.5920	 2.7061	 forward-outbox
5.5920	 2.7372	 forward-outbox
5.5920	 2.7683	 forward-outbox
5.5920	 2.7994	 forward-outbox
5.5920	 2.8305	 forward-outbox
5.5920	 2.8616	 forward-outbox
5.5920	 2.8928	 forward-outbox
5.5920	 2.9239	 forward-outbox
5.5920	 2.9550	 forward-outbox
5.5920	 2.9861	 forward-outbox
5.5920	 3.0172	 forward-outbox
5.5920	 3.0483	 forward-outbox
5.5920	 3.0794	 forward-outbox
5.5920	 3.1105	 forward-outbox
5.6235	 0.0000	 backward-outbox
5.6235	 0.0311	 backward-outbox
5.6235	 0.0622	 backward-outbox
5.6235	 0.0933	 backward-outbox
5.6235	 0.1244	 backward-outbox
5.6235	 0.1555	 backward-outbox
5.6235	 0.1866	 backward-outbox
5.6235	 0.2177	 backward-outbox
5.6235	 0.2488	 backward-outbox
5.6235	 0.2799	 backward-outbox
5.6235	 0.3110	 backward-outbox
5.6235	 0.3422	 backward-outbox
5.6235	 0.3733	 backward-outbox
5.6235	 0.4044	 backward-outbox
5.6235	 0.4355	 backward-outbox
5.6235	 0.4666	 backward-outbox
5.6235	 0.4977	 backward-outbox
5.6235	 0.5288	 backward-outbox
5.6235	 0.5599	 backward-outbox
5.6235	 0.5910	 backward-outbox
5.6235	 0.6221	 backward-outbox
5.6235	 0.6532	 backward-outbox
5.6235	 0.6843	 backward-outbox
5.6235	 0.7154	 backward-outbox
5.6235	 0.7465	 backward-outbox
5.6235	 1.8974	 forward-outbox
5.6235	 1.9285	 forward-outbox
5.6235	 1.9596	 forward-outbox
5.6235	 1.9907	 forward-outbox
5.6235	 2.0218	 forward-outbox
5.6235	 2.0529	 forward-outbox
5.6235	 2.0840	 forward-outbox
5.6235	 2.1151	 forward-outbox
5.6235	 2.1462	 forward-outbox
5.6235	 2.1773	 forward-outbox
5.6235	 2.2084	 forward-outbox
5.6235	 2.2396	 forward-outbox
5.6235	 2.2707	 forward-outbox
5.6235	 2.3018	 forward-outbox
5.6235	 2.3329	 forward-outbox
5.6235	 2.3640	 forward-outbox
5.6235	 2.3951	 forward-outbox
5.6235	 2.4262	 forward-outbox
5.6235	 2.4573	 forward-outbox
5.6235	 2.4884	 forward-outbox
5.6235	 2.5195	 forward-outbox
5.6235	 2.5506	 forward-outbox
5.6235	 2.5817	 forward-outbox
5.6235	 2.6128	 forward-outbox
5.6235	 2.6439	 forward-outbox
5.6235	 2.6750	 forward-outbox
5.6235	 2.7061	 forward-outbox
5.6235	 2.7372	 forward-outbox
5.6235	 2.7683	 forward-outbox
5.6235	 2.7994	 forward-outbox
5.6235	 2.8305	 forward-outbox
5.6235	 2.8616	 forward-outbox
5.6235	 2.8928	 forward-outbox
5.6235	 2.9239	 forward-outbox
5.6235	 2.9550	 forward-outbox
5.6235	 2.9861	 forward-outbox
5.6235	 3.0172	 forward-outbox
5.6235	 3.0483	 forward-outbox
5.6235	 3.0794	 forward-outbox
5.6235	 3.1105	 forward-outbox
5.6549	 0.0000	 backward-outbox
5.6549	 0.0311	 backward-outbox
5.6549	 0.0622	 backward-outbox
5.6549	 0.0933	 backward-outbox
5.6549	 0.1244	 backward-outbox
5.6549	 0.1555	 backward-outbox
5.6549	 0.1866	 backward-outbox
5.6549	 0.2177	 backward-outbox
5.6549	 0.2488	 backward-outbox
5.6549	 0.2799	 backward-outbox
5.6549	 0.3110	 backward-outbox
5.6549	 0.3422	 backward-outbox
5.6549	 0.3733	 backward-outbox
5.6549	 0.4044	 backward-outbox
5.6549	 0.4355	 backward-outbox
5.6549	 0.4666	 backward-outbox
5.6549	 0.4977	 backward-outbox
5.6549	 0.5288	 backward-outbox
5.6549	 0.5599	 backward-outbox
5.6549	 0.5910	 backward-outbox
5.6549	 0.6221	 backward-outbox
5.6549	 0.6532	 backward-outbox
5.6549	 0.6843	 backward-outbox
5.6549	 0.7154	 backward-outbox
5.6549	 0.7465	 backward-outbox
5.6549	 1.8974	 forward-outbox
5.6549	 1.9285	 forward-outbox
5.6549	 1.9596	 forward-outbox
5.6549	 1.9907	 forward-outbox
5.6549	 2.0218	 forward-outbox
5.6549	 2.0529	 forward-outbox
5.6549	 2.0840	 forward-outbox
5.6549	 2.1151	 forward-outbox
5.6549	 2.1462	 forward-outbox
5.6549	 2.1773	 forward-outbox
5.6549	 2.2084	 forward-outbox
5.6549	 2.2396	 forward-outbox
5.6549	 2.2707	 forward-outbox
5.6549	 2.3018	 forward-outbox
5.6549	 2.3329	 forward-outbox
5.6549	 2.3640	 forward-outbox
5.6549	 2.3951	 forward-outbox
5.6549	 2.4262	 forward-outbox
5.6549	 2.4573	 forward-outbox
5.6549	 2.4884	 forward-outbox
5.6549	 2.5195	 forward-outbox
5.6549	 2.5506	 forward-outbox
5.6549	 2.5817	 forward-outbox
5.6549	 2.6128	 forward-outbox
5.6549	 2.6439	 forward-outbox
5.6549	 2.6750	 forward-outbox
5.6549	 2.7061	 forward-outbox
5.6549	 2.7372	 forward-outbox
5.6549	 2.7683	 forward-outbox
5.6549	 2.7994	 forward-outbox
5.6549	 2.8305	 forward-outbox
5.6549	 2.8616	 forward-outbox
5.6549	 2.8928	 forward-outbox
5.6549	 2.9239	 forward-outbox
5.6549	 2.9550	 forward-outbox
5.6549	 2.9861	 forward-outbox
5.6549	 3.0172	 forward-outbox
5.6549	 3.0483	 forward-outbox
5.6549	 3.0794	 forward-outbox
5.6549	 3.1105	 forward-outbox
5.6863	 0.0000	 backward-outbox
5.6863	 0.0311	 backward-outbox
5.6863	 0.0622	 backward-outbox
5.6863	 0.0933	 backward-outbox
5.6863	 0.1244	 backward-outbox
5.6863	 0.1555	 backward-outbox
5.6863	 0.1866	 backward-outbox
5.6863	 0.2177	 backward-outbox
5.6863	 0.2488	 backward-outbox
5.6863	 0.2799	 backward-outbox
5.6863	 0.3110	 backward-outbox
5.6863	 0.3422	 backward-outbox
5.6863	 0.3733	 backward-outbox
5.6863	 0.4044	 backward-outbox
5.6863	 0.4355	 backward-outbox
5.6863	 0.4666	 backward-outbox
5.6863	 0.4977	 backward-outbox
5.6863	 0.5288	 backward-outbox
5.6863	 0.5599	 backward-outbox
5.6863	 0.5910	 backward-outbox
5.6863	 0.6221	 backward-outbox
5.6863	 0.6532	 backward-outbox
5.6863	 0.6843	 backward-outbox
5.6863	 0.7154	 backward-outbox
5.6863	 0.7465	 backward-outbox
5.6863	 1.8974	 forward-outbox
5.6863	 1.9285	 forward-outbox
5.6863	 1.9596	 forward-outbox
5.6863	 1.9907	 forward-outbox
5.6863	 2.0218	 forward-outbox
5.6863	 2.0529	 forward-outbox
5.6863	 2.0840	 forward-outbox
5.6863	 2.1151	 forward-outbox
5.6863	 2.1462	 forward-outbox
5.6863	 2.1773	 forward-outbox
5.6863	 2.2084	 forward-outbox
5.6863	 2.2396	 forward-outbox
5.6863	 2.2707	 forward-outbox
5.6863	 2.3018	 forward-outbox
5.6863	 2.3329	 forward-outbox
5.6863	 2.3640	 forward-outbox
5.6863	 2.3951	 forward-outbox
5.6863	 2.4262	 forward-outbox
5.6863	 2.4573	 forward-outbox
5.6863	 2.4884	 forward-outbox
5.6863	 2.5195	 forward-outbox
5.6863	 2.5506	 forward-outbox
5.6863	 2.5817	 forward-outbox
5.6863	 2.6128	 forward-outbox
5.6863	 2.6439	 forward-outbox
5.6863	 2.6750	 forward-outbox
5.6863	 2.7061	 forward-outbox
5.6863	 2.7372	 forward-outbox
5.6863	 2.7683	 forward-outbox
5.6863	 2.7994	 forward-outbox
5.6863	 2.8305	 forward-outbox
5.6863	 2.8616	 forward-outbox
5.6863	 2.8928	 forward-outbox
5.6863	 2.9239	 forward-outbox
5.6863	 2.9550	 forward-outbox
5.6863	 2.9861	 forward-outbox
5.6863	 3.0172	 forward-outbox
5.6863	 3.0483	 forward-outbox
5.6863	 3.0794	 forward-outbox
5.6863	 3.1105	 forward-outbox
5.7177	 0.0000	 backward-outbox
5.7177	 0.0311	 backward-outbox
5.7177	 0.0622	 backward-outbox
5.7177	 0.0933	 backward-outbox
5.7177	 0.1244	 backward-outbox
5.7177	 0.1555	 backward-outbox
5.7177	 0.1866	 backward-outbox
5.7177	 0.2177	 backward-outbox
5.7177	 0.2488	 backward-outbox
5.7177	 0.2799	 backward-outbox
5.7177	 0.3110	 backward-outbox
5.7177	 0.3422	 backward-outbox
5.7177	 0.3733	 backward-outbox
5.7177	 0.4044	 backward-outbox
5.7177	 0.4355	 backward-outbox
5.7177	 0.4666	 backward-outbox
5.7177	 0.4977	 backward-outbox
5.7177	 0.5288	 backward-outbox
5.7177	 0.5599	 backward-outbox
5.7177	 0.5910	 backward-outbox
5.7177	 0.6221	 backward-outbox
5.7177	 0.6532	 backward-outbox
5.7177	 0.6843	 backward-outbox
5.7177	 0.7154	 backward-outbox
5.7177	 0.7465	 backward-outbox
5.7177	 1.8663	 forward-outbox
5.7177	 1.8974	 forward-outbox
5.7177	 1.9285	 forward-outbox
5.7177	 1.9596	 forward-outbox
5.7177	 1.9907	 forward-outbox
5.7177	 2.0218	 forward-outbox
5.7177	 2.0529	 forward-outbox
5.7177	 2.0840	 forward-outbox
5.7177	 2.1151	 forward-outbox
5.7177	 2.1462	 forward-outbox
5.7177	 2.1773	 forward-outbox
5.7177	 2.2084	 forward-outbox
5.7177	 2.2396	 forward-outbox
5.7177	 2.2707	 forward-outbox
5.7177	 2.3018	 forward-outbox
5.7177	 2.3329	 forward-outbox
5.7177	 2.3640	 forward-outbox
5.7177	 2.3951	 forward-outbox
5.7177	 2.4262	 forward-outbox
5.7177	 2.4573	 forward-outbox
5.7177	 2.4884	 forward-outbox
5.7177	 2.5195	 forward-outbox
5.7177	 2.5506	 forward-outbox
5.7177	 2.5817	 forward-outbox
5.7177	 2.6128	 forward-outbox
5.7177	 2.6439	 forward-outbox
5.7177	 2.6750	 forward-outbox
5.7177	 2.7061	 forward-outbox
5.7177	 2.7372	 forward-outbox
5.7177	 2.7683	 forward-outbox
5.7177	 2.7994	 forward-outbox
5.7177	 2.8305	 forward-outbox
5.7177	 2.8616	 forward-outbox
5.7177	 2.8928	 forward-outbox
5.7177	 2.9239	 forward-outbox
5.7177	 2.9550	 forward-outbox
5.7177	 2.9861	 forward-outbox
5.7177	 3.0172	 forward-outbox
5.7177	 3.0483	 forward-outbox
5.7177	 3.0794	 forward-outbox
5.7177	 3.1105	 forward-outbox
5.7491	 0.0000	 backward-outbox
5.7491	 0.0311	 backward-outbox
5.7491	 0.0622	 backward-outbox
5.7491	 0.0933	 backward-outbox
5.7491	 0.1244	 backward-outbox
5.7491	 0.1555	 backward-outbox
5.7491	 0.1866	 backward-outbox
5.7491	 0.2177	 backward-outbox
5.7491	 0.2488	 backward-outbox
5.7491	 0.2799	 backward-outbox
5.7491	 0.3110	 backward-outbox
5.7491	 0.3422	 backward-outbox
5.7491	 0.3733	 backward-outbox
5.7491	 0.4044	 backward-outbox
5.7491	 0.4355	 backward-outbox
5.7491	 0.4666	 backward-outbox
5.7491	 0.4977	 backward-outbox
5.7491	 0.5288	 backward-outbox
5.7491	 0.5599	 backward-outbox
5.7491	 0.5910	 backward-outbox
5.7491	 0.6221	 backward-outbox
5.7491	 0.6532	 backward-outbox
5.7491	 0.6843	 backward-outbox
5.7491	 0.7154	 backward-outbox
5.7491	 0.7465	 backward-outbox
5.7491	 1.8663	 forward-outbox
5.7491	 1.8974	 forward-outbox
5.7491	 1.9285	 forward-outbox
5.7491	 1.9596	 forward-outbox
5.7491	 1.9907	 forward-outbox
5.7491	 2.0218	 forward-outbox
5.7491	 2.0529	 forward-outbox
5.7491	 2.0840	 forward-outbox
5.7491	 2.1151	 forward-outbox
5.7491	 2.1462	 forward-outbox
5.7491	 2.1773	 forward-outbox
5.7491	 2.2084	 forward-outbox
5.7491	 2.2396	 forward-outbox
5.7491	 2.2707	 forward-outbox
5.7491	 2.3018	 forward-outbox
5.7491	 2.3329	 forward-outbox
5.7491	 2.3640	 forward-outbox
5.7491	 2.3951	 forward-outbox
5.7491	 2.4262	 forward-outbox
5.7491	 2.4573	 forward-outbox
5.7491	 2.4884	 forward-outbox
5.7491	 2.5195	 forward-outbox
5.7491	 2.5506	 forward-outbox
5.7491	 2.5817	 forward-outbox
5.7491	 2.6128	 forward-outbox
5.7491	 2.6439	 forward-outbox
5.7491	 2.6750	 forward-outbox
5.7491	 2.7061	 forward-outbox
5.7491	 2.7372	 forward-outbox
5.7491	 2.7683	 forward-outbox
5.7491	 2.7994	 forward-outbox
5.7491	 2.8305	 forward-outbox
5.7491	 2.8616	 forward-outbox
5.7491	 2.8928	 forward-outbox
5.7491	 2.9239	 forward-outbox
5.7491	 2.9550	 forward-outbox
5.7491	 2.9861	 forward-outbox
5.7491	 3.0172	 forward-outbox
5.7491	 3.0483	 forward-outbox
5.7491	 3.0794	 forward-outbox
5.7491	 3.1105	 forward-outbox
5.7805	 0.0000	 backward-outbox
5.7805	 0.0311	 backward-outbox
5.7805	 0.0622	 backward-outbox
5.7805	 0.0933	 backward-outbox
5.7805	 0.1244	 backward-outbox
5.7805	 0.1555	 backward-outbox
5.7805	 0.1866	 backward-outbox
5.7805	 0.2177	 backward-outbox
5.7805	 0.2488	 backward-outbox
5.7805	 0.2799	 backward-outbox
5.7805	 0.3110	 backward-outbox
5.7805	 0.3422	 backward-outbox
5.7805	 0.3733	 backward-outbox
5.7805	 0.4044	 backward-outbox
5.7805	 0.4355	 backward-outbox
5.7805	 0.4666	 backward-outbox
5.7805	 0.4977	 backward-outbox
5.7805	 0.5288	 backward-outbox
5.7805	 0.5599	 backward-outbox
5.7805	 0.5910	 backward-outbox
5.7805	 0.6221	 backward-outbox
5.7805	 0.6532	 backward-outbox
5.7805	 0.6843	 backward-outbox
5.7805	 0.7154	 backward-outbox
5.7805	 0.7465	 backward-outbox
5.7805	 1.8663	 forward-outbox
5.7805	 1.8974	 forward-outbox
5.7805	 1.9285	 forward-outbox
5.7805	 1.9596	 forward-outbox
5.7805	 1.9907	 forward-outbox
5.7805	 2.0218	 forward-outbox
5.7805	 2.0529	 forward-outbox
5.7805	 2.0840	 forward-outbox
5.7805	 2.1151	 forward-outbox
5.7805	 2.1462	 forward-outbox
5.7805	 2.1773	 forward-outbox
5.7805	 2.2084	 forward-outbox
5.7805	 2.2396	 forward-outbox
5.7805	 2.2707	 forward-outbox
5.7805	 2.3018	 forward-outbox
5.7805	 2.3329	 forward-outbox
5.7805	 2.3640	 forward-outbox
5.7805	 2.3951	 forward-outbox
5.7805	 2.4262	 forward-outbox
5.7805	 2.4573	 forward-outbox
5.7805	 2.4884	 forward-outbox
5.7805	 2.5195	 forward-outbox
5.7805	 2.5506	 forward-outbox
5.7805	 2.5817	 forward-outbox
5.7805	 2.6128	 forward-outbox
5.7805	 2.6439	 forward-outbox
5.7805	 2.6750	 forward-outbox
5.7805	 2.7061	 forward-outbox
5.7805	 2.7372	 forward-outbox
5.7805	 2.7683	 forward-outbox
5.7805	 2.7994	 forward-outbox
5.7805	 2.8305	 forward-outbox
5.7805	 2.8616	 forward-outbox
5.7805	 2.8928	 forward-outbox
5.7805	 2.9239	 forward-outbox
5.7805	 2.9550	 forward-outbox
5.7805	 2.9861	 forward-outbox
5.7805	 3.0172	 forward-outbox
5.7805	 3.0483	 forward-outbox
5.7805	 3.0794	 forward-outbox
5.7805	 3.1105	 forward-outbox
5.8119	 0.0000	 backward-outbox
5.8119	 0.0311	 backward-outbox
5.8119	 0.0622	 backward-outbox
5.8119	 0.0933	 backward-outbox
5.8119	 0.1244	 backward-outbox
5.8119	 0.1555	 backward-outbox
5.8119	 0.1866	 backward-outbox
5.8119	 0.2177	 backward-outbox
5.8119	 0.2488	 backward-outbox
5.8119	 0.2799	 backward-outbox
5.8119	 0.3110	 backward-outbox
5.8119	 0.3422	 backward-outbox
5.8119	 0.3733	 backward-outbox
5.8119	 0.4044	 backward-outbox
5.8119	 0.4355	 backward-outbox
5.8119	 0.4666	 backward-outbox
5.8119	 0.4977	 backward-outbox
5.8119	 0.5288	 backward-outbox
5.8119	 0.5599	 backward-outbox
5.8119	 0.5910	 backward-outbox
5.8119	 0.6221	 backward-outbox
5.8119	 0.6532	 backward-outbox
5.8119	 0.6843	 backward-outbox
5.8119	 0.7154	 backward-outbox
5.8119	 0.7465	 backward-outbox
5.8119	 1.8663	 forward-outbox
5.8119	 1.8974	 forward-outbox
5.8119	 1.9285	 forward-outbox
5.8119	 1.9596	 forward-outbox
5.8119	 1.9907	 forward-outbox
5.8119	 2.0218	 forward-outbox
5.8119	 2.0529	 forward-outbox
5.8119	 2.0840	 forward-outbox
5.8119	 2.1151	 forward-outbox
5.8119	 2.1462	 forward-outbox
5.8119	 2.1773	 forward-outbox
5.8119	 2.2084	 forward-outbox
5.8119	 2.2396	 forward-outbox
5.8119	 2.2707	 forward-outbox
5.8119	 2.3018	 forward-outbox
5.8119	 2.3329	 forward-outbox
5.8119	 2.3640	 forward-outbox
5.8119	 2.3951	 forward-outbox
5.8119	 2.4262	 forward-outbox
5.8119	 2.4573	 forward-outbox
5.8119	 2.4884	 forward-outbox
5.8119	 2.5195	 forward-outbox
5.8119	 2.5506	 forward-outbox
5.8119	 2.5817	 forward-outbox
5.8119	 2.6128	 forward-outbox
5.8119	 2.6439	 forward-outbox
5.8119	 2.6750	 forward-outbox
5.8119	 2.7061	 forward-outbox
5.8119	 2.7372	 forward-outbox
5.8119	 2.7683	 forward-outbox
5.8119	 2.7994	 forward-outbox
5.8119	 2.8305	 forward-outbox
5.8119	 2.8616	 forward-outbox
5.8119	 2.8928	 forward-outbox
5.8119	 2.9239	 forward-outbox
5.8119	 2.9550	 forward-outbox
5.8119	 2.9861	 forward-outbox
5.8119	 3.0172	 forward-outbox
5.8119	 3.0483	 forward-outbox
5.8119	 3.0794	 forward-outbox
5.8119	 3.1105	 forward-outbox
5.8434	 0.0000	 backward-outbox
5.8434	 0.0311	 backward-outbox
5.8434	 0.0622	 backward-outbox
5.8434	 0.0933	 backward-outbox
5.8434	 0.1244	 backward-outbox
5.8434	 0.1555	 backward-outbox
5.8434	 0.1866	 backward-outbox
5.8434	 0.2177	 backward-outbox
5.8434	 0.2488	 backward-outbox
5.8434	 0.2799	 backward-outbox
5.8434	 0.3110	 backward-outbox
5.8434	 0.3422	 backward-outbox
5.8434	 0.3733	 backward-outbox
5.8434	 0.4044	 backward-outbox
5.8434	 0.4355	 backward-outbox
5.8434	 0.4666	 backward-outbox
5.8434	 0.4977	 backward-outbox
5.8434	 0.5288	 backward-outbox
5.8434	 0.5599	 backward-outbox
5.8434	 0.5910	 backward-outbox
5.8434	 0.6221	 backward-outbox
5.8434	 0.6532	 backward-outbox
5.8434	 0.6843	 backward-outbox
5.8434	 0.7154	 backward-outbox
5.8434	 0.7465	 backward-outbox
5.8434	 1.8663	 forward-outbox
5.8434	 1.8974	 forward-outbox
5.8434	 1.9285	 forward-outbox
5.8434	 1.9596	 forward-outbox
5.8434	 1.9907	 forward-outbox
5.8434	 2.0218	 forward-outbox
5.8434	 2.0529	 forward-outbox
5.8434	 2.0840	 forward-outbox
5.8434	 2.1151	 forward-outbox
5.8434	 2.1462	 forward-outbox
5.8434	 2.1773	 forward-outbox
5.8434	 2.2084	 forward-outbox
5.8434	 2.2396	 forward-outbox
5.8434	 2.2707	 forward-outbox
5.8434	 2.3018	 forward-outbox
5.8434	 2.3329	 forward-outbox
5.8434	 2.3640	 forward-outbox
5.8434	 2.3951	 forward-outbox
5.8434	 2.4262	 forward-outbox
5.8434	 2.4573	 forward-outbox
5.8434	 2.4884	 forward-outbox
5.8434	 2.5195	 forward-outbox
5.8434	 2.5506	 forward-outbox
5.8434	 2.5817	 forward-outbox
5.8434	 2.6128	 forward-outbox
5.8434	 2.6439	 forward-outbox
5.8434	 2.6750	 forward-outbox
5.8434	 2.7061	 forward-outbox
5.8434	 2.7372	 forward-outbox
5.8434	 2.7683	 forward-outbox
5.8434	 2.7994	 forward-outbox
5.8434	 2.8305	 forward-outbox
5.8434	 2.8616	 forward-outbox
5.8434	 2.8928	 forward-outbox
5.8434	 2.9239	 forward-outbox
5.8434	 2.9550	 forward-outbox
5.8434	 2.9861	 forward-outbox
5.8434	 3.0172	 forward-outbox
5.8434	 3.0483	 forward-outbox
5.8434	 3.0794	 forward-outbox
5.8434	 3.1105	 forward-outbox
5.8748	 0.0000	 backward-outbox
5.8748	 0.0311	 backward-outbox
5.8748	 0.0622	 backward-outbox
5.8748	 0.0933	 backward-outbox
5.8748	 0.1244	 backward-outbox
5.8748	 0.1555	 backward-outbox
5.8748	 0.1866	 backward-outbox
5.8748	 0.2177	 backward-outbox
5.8748	 0.2488	 backward-outbox
5.8748	 0.2799	 backward-outbox
5.8748	 0.3110	 backward-outbox
5.8748	 0.3422	 backward-outbox
5.8748	 0.3733	 backward-outbox
5.8748	 0.4044	 backward-outbox
5.8748	 0.4355	 backward-outbox
5.8748	 0.4666	 backward-outbox
5.8748	 0.4977	 backward-outbox
5.8748	 0.5288	 backward-outbox
5.8748	 0.5599	 backward-outbox
5.8748	 0.5910	 backward-outbox
5.8748	 0.6221	 backward-outbox
5.8748	 0.6532	 backward-outbox
5.8748	 0.6843	 backward-outbox
5.8748	 0.7154	 backward-outbox
5.8748	 0.7465	 backward-outbox
5.8748	 1.8663	 forward-outbox
5.8748	 1.8974	 forward-outbox
5.8748	 1.9285	 forward-outbox
5.8748	 1.9596	 forward-outbox
5.8748	 1.9907	 forward-outbox
5.8748	 2.0218	 forward-outbox
5.8748	 2.0529	 forward-outbox
5.8748	 2.0840	 forward-outbox
5.8748	 2.1151	 forward-outbox
5.8748	 2.1462	 forward-outbox
5.8748	 2.1773	 forward-outbox
5.8748	 2.2084	 forward-outbox
5.8748	 2.2396	 forward-outbox
5.8748	 2.2707	 forward-outbox
5.8748	 2.3018	 forward-outbox
5.8748	 2.3329	 forward-outbox
5.8748	 2.3640	 forward-outbox
5.8748	 2.3951	 forward-outbox
5.8748	 2.4262	 forward-outbox
5.8748	 2.4573	 forward-outbox
5.8748	 2.4884	 forward-outbox
5.8748	 2.5195	 forward-outbox
5.8748	 2.5506	 forward-outbox
5.8748	 2.5817	 forward-outbox
5.8748	 2.6128	 forward-outbox
5.8748	 2.6439	 forward-outbox
5.8748	 2.6750	 forward-outbox
5.8748	 2.7061	 forward-outbox
5.8748	 2.7372	 forward-outbox
5.8748	 2.7683	 forward-outbox
5.8748	 2.7994	 forward-outbox
5.8748	 2.8305	 forward-outbox
5.8748	 2.8616	 forward-outbox
5.8748	 2.8928	 forward-outbox
5.8748	 2.9239	 forward-outbox
5.8748	 2.9550	 forward-outbox
5.8748	 2.9861	 forward-outbox
5.8748	 3.0172	 forward-outbox
5.8748	 3.0483	 forward-outbox
5.8748	 3.0794	 forward-outbox
5.8748	 3.1105	 forward-outbox
5.9062	 0.0000	 backward-outbox
5.9062	 0.0311	 backward-outbox
5.9062	 0.0622	 backward-outbox
5.9062	 0.0933	 backward-outbox
5.9062	 0.1244	 backward-outbox
5.9062	 0.1555	 backward-outbox
5.9062	 0.1866	 backward-outbox
5.9062	 0.2177	 backward-outbox
5.9062	 0.2488	 backward-outbox
5.9062	 0.2799	 backward-outbox
5.9062	 0.3110	 backward-outbox
5.9062	 0.3422	 backward-outbox
5.9062	 0.3733	 backward-outbox
5.9062	 0.4044	 backward-outbox
5.9062	 0.4355	 backward-outbox
